"GEO_ID","NAME","B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M"
"id","Geographic Area Name","Estimate!!Median age --!!Total:","Margin of Error!!Median age --!!Total:","Estimate!!Median age --!!Male","Margin of Error!!Median age --!!Male","Estimate!!Median age --!!Female","Margin of Error!!Median age --!!Female"
"1400000US53077002900","Census Tract 29, Yakima County, Washington","35.6","4.8","35.0","10.7","38.3","5.5"
"1400000US53077003001","Census Tract 30.01, Yakima County, Washington","52.9","3.9","53.1","6.8","52.8","2.9"
"1400000US53077003002","Census Tract 30.02, Yakima County, Washington","44.6","2.2","45.1","5.1","44.5","3.1"
"1400000US53077003100","Census Tract 31, Yakima County, Washington","40.8","5.7","39.0","7.3","41.2","7.7"
"1400000US53077003200","Census Tract 32, Yakima County, Washington","33.9","5.1","36.9","4.4","29.7","2.2"
"1400000US53077003400","Census Tract 34, Yakima County, Washington","40.3","3.4","41.9","3.8","39.0","5.2"
"1400000US53077940001","Census Tract 9400.01, Yakima County, Washington","31.8","1.6","31.6","1.4","32.2","3.6"
"1400000US53077940002","Census Tract 9400.02, Yakima County, Washington","29.2","1.5","28.9","1.7","29.6","3.8"
"1400000US53077940003","Census Tract 9400.03, Yakima County, Washington","31.9","2.8","30.6","2.7","34.3","5.4"
"1400000US53077940004","Census Tract 9400.04, Yakima County, Washington","27.0","2.6","24.4","2.8","29.7","2.1"
"1400000US53077940005","Census Tract 9400.05, Yakima County, Washington","27.9","1.4","27.9","1.4","28.0","2.7"
"1400000US53077940006","Census Tract 9400.06, Yakima County, Washington","27.4","1.5","26.9","2.4","27.8","2.3"
